triplet_id,model,anchor_es_to_anchor_en,far_es_to_far_en,anchor_es_to_far_en,far_es_to_anchor_en,anchor_es_to_far_es,anchor_en_to_far_en,flattening
es_ser2_013,LaBSE,0.8543145656585693,0.8762427568435669,0.8543145656585693,0.8762427568435669,0.9612404704093933,1.0,partial
es_ser2_014,LaBSE,0.908822238445282,0.892462968826294,0.908822238445282,0.892462968826294,0.9961864352226257,1.0000001192092896,partial
es_ser2_015,LaBSE,0.9109293818473816,0.9039394855499268,0.9109293818473816,0.9039394855499268,0.9939209222793579,1.0,partial
es_ser2_016,LaBSE,0.8708804845809937,0.869208812713623,0.8708804845809937,0.869208812713623,0.9916659593582153,1.0000001192092896,partial
es_ser2_017,LaBSE,0.9438822269439697,0.9339282512664795,0.9438822269439697,0.9339282512664795,0.9965119361877441,0.9999998807907104,partial
es_ser2_018,LaBSE,0.9219319820404053,0.9108054637908936,0.9219319820404053,0.9108054637908936,0.9954402446746826,1.000000238418579,partial
es_ser2_019,LaBSE,0.8950987458229065,0.8845399618148804,0.8908347487449646,0.8832616806030273,0.9934934973716736,0.9835823774337769,non_flattening
es_ser2_020,LaBSE,0.8048593401908875,0.9426310658454895,0.9363722801208496,0.7569751739501953,0.9914636611938477,0.7648279666900635,non_flattening
es_ser2_021,LaBSE,0.9260544180870056,0.92318195104599,0.9260544180870056,0.92318195104599,0.9948211312294006,0.9999999403953552,partial
es_ser2_022,LaBSE,0.8980482816696167,0.8008540868759155,0.780551552772522,0.8931375741958618,0.9932787418365479,0.856462836265564,non_flattening
es_ser2_025,LaBSE,0.7414274215698242,0.948735237121582,0.9596401453018188,0.7266562581062317,0.9939407110214233,0.7433350086212158,non_flattening
es_ser2_026,LaBSE,0.9144266843795776,0.8671997785568237,0.8439174294471741,0.9058001041412354,0.9932858347892761,0.8867067098617554,non_flattening
es_ser2_027,LaBSE,0.9489652514457703,0.9393967390060425,0.948965311050415,0.9393966794013977,0.9965227842330933,1.0,partial
es_ser2_028,LaBSE,0.9430547952651978,0.9374328851699829,0.9430547952651978,0.9374328851699829,0.9964137077331543,1.0,partial
es_ser2_029,LaBSE,0.9485970139503479,0.9437100291252136,0.9485970139503479,0.9437100291252136,0.993588387966156,1.0,partial
es_ser2_030,LaBSE,0.9431873559951782,0.9333745241165161,0.9431873559951782,0.9333745241165161,0.9951543807983398,1.0,partial
es_ser2_031,LaBSE,0.922048807144165,0.9276779890060425,0.922048807144165,0.9276779890060425,0.9963003993034363,0.9999997615814209,partial
es_ser2_032,LaBSE,0.8987941741943359,0.9048689603805542,0.8987941741943359,0.9048689603805542,0.9937672019004822,1.0,partial
es_ser2_033,LaBSE,0.9211795926094055,0.9111928939819336,0.9071809649467468,0.9144871234893799,0.9953423142433167,0.9822765588760376,non_flattening
es_ser2_034,LaBSE,0.9202578663825989,0.9138035774230957,0.9202578663825989,0.9138035774230957,0.9988517165184021,1.0,partial
es_ser2_036,LaBSE,0.7999942898750305,0.8026957511901855,0.7999942898750305,0.8026957511901855,0.9960060119628906,1.0,partial
es_ser2_037,LaBSE,0.8502654433250427,0.8407682180404663,0.8502654433250427,0.8407682180404663,0.9966152310371399,0.9999998807907104,partial
es_ser2_038,LaBSE,0.9608854055404663,0.9537397623062134,0.9608854055404663,0.9537397623062134,0.9950759410858154,0.9999998807907104,partial
es_ser2_039,LaBSE,0.9267495274543762,0.9203742742538452,0.9267495274543762,0.9203742742538452,0.9978829026222229,0.9999998211860657,partial
es_ser2_040,LaBSE,0.8506410121917725,0.8409645557403564,0.8506410121917725,0.8409645557403564,0.9982970356941223,1.0000001192092896,partial
es_ser2_041,LaBSE,0.9179161787033081,0.911310613155365,0.9179161787033081,0.911310613155365,0.9962326288223267,1.000000238418579,partial
es_ser2_042,LaBSE,0.9539637565612793,0.9490348100662231,0.9539637565612793,0.9490348100662231,0.9954003095626831,1.000000238418579,partial
es_ser2_043,LaBSE,0.8697083592414856,0.8630597591400146,0.8697083592414856,0.8630597591400146,0.9987953305244446,1.0,partial
es_ser2_044,LaBSE,0.9525465369224548,0.9461526870727539,0.9525465369224548,0.9461526870727539,0.9985341429710388,1.0,partial
es_ser2_045,LaBSE,0.8272140622138977,0.8512767553329468,0.8272140622138977,0.8512767553329468,0.9781440496444702,1.0,partial
es_ser2_046,LaBSE,0.9247015714645386,0.9198050498962402,0.9247015714645386,0.9198050498962402,0.9944243431091309,1.0,partial
es_ser2_047,LaBSE,0.9595339298248291,0.9411038160324097,0.9528256058692932,0.9460275173187256,0.9929745197296143,0.9759279489517212,non_flattening
es_ser2_048,LaBSE,0.9293422698974609,0.931537926197052,0.9293422698974609,0.931537926197052,0.9975743889808655,1.0,partial
es_ser2_049,LaBSE,0.8610931634902954,0.8635956645011902,0.8610931634902954,0.8635956645011902,0.9940598011016846,1.000000238418579,partial
es_ser2_050,LaBSE,0.9078052043914795,0.9072167873382568,0.9078052043914795,0.9072167873382568,0.9968356490135193,0.9999998807907104,partial
es_ser2_052,LaBSE,0.8638850450515747,0.9465503692626953,0.9498629570007324,0.8567460179328918,0.9977231621742249,0.8826000690460205,partial
es_ser2_053,LaBSE,0.6938148140907288,0.9240562915802002,0.9285221099853516,0.6882948875427246,0.9974485039710999,0.7518916726112366,non_flattening
es_ser2_054,LaBSE,0.9222460985183716,0.8502869606018066,0.8374843597412109,0.914007306098938,0.994773805141449,0.8941507339477539,non_flattening
es_ser2_055,LaBSE,0.9392381906509399,0.9316662549972534,0.9392381906509399,0.9316662549972534,0.9910433292388916,1.0,partial
es_ser2_056,LaBSE,0.9430873990058899,0.9393624067306519,0.9430873990058899,0.9393624067306519,0.9967595934867859,0.9999999403953552,partial
es_ser2_057,LaBSE,0.95953369140625,0.949447512626648,0.95953369140625,0.949447512626648,0.9963071346282959,1.0000001192092896,partial
es_ser2_058,LaBSE,0.7867174744606018,0.8011181354522705,0.7867174744606018,0.8011181354522705,0.9919512271881104,0.9999999403953552,partial
es_ser2_060,LaBSE,0.936321496963501,0.9257615804672241,0.936321496963501,0.9257615804672241,0.9974368214607239,1.0,partial
es_ser2_061,LaBSE,0.9218372106552124,0.9186526536941528,0.9218372106552124,0.9186526536941528,0.9974880814552307,1.0,partial
es_ser2_062,LaBSE,0.9565328359603882,0.9370494484901428,0.9565328359603882,0.9370494484901428,0.987612247467041,0.9999999403953552,partial
es_ser2_063,LaBSE,0.9468939304351807,0.9423967599868774,0.9468939900398254,0.9423967599868774,0.9981381893157959,1.0000001192092896,partial
es_ser2_064,LaBSE,0.7967525720596313,0.8703557848930359,0.7967525720596313,0.8703557848930359,0.9471633434295654,1.000000238418579,partial
es_ser2_065,LaBSE,0.9379459619522095,0.9290874004364014,0.9379459619522095,0.9290874004364014,0.9968979358673096,0.9999999403953552,partial
es_ser2_066,LaBSE,0.9439413547515869,0.9419783353805542,0.9439413547515869,0.9419783353805542,0.9962412118911743,1.0000001192092896,partial
es_ser2_067,LaBSE,0.9357153177261353,0.8142226934432983,0.8105001449584961,0.9336507320404053,0.9963818192481995,0.8646731972694397,non_flattening
es_ser2_068,LaBSE,0.9308786988258362,0.9042513370513916,0.9134644865989685,0.918912947177887,0.9939779043197632,0.978405237197876,non_flattening
es_ser2_069,LaBSE,0.80641770362854,0.9052281975746155,0.9704903960227966,0.7433657646179199,0.9710874557495117,0.8281680345535278,non_flattening
es_ser2_070,LaBSE,0.7885102033615112,0.9433279633522034,0.9475339651107788,0.7758477330207825,0.9977138042449951,0.8478759527206421,partial
es_ser2_071,LaBSE,0.8797193169593811,0.8928639888763428,0.8887594938278198,0.880961537361145,0.9969994425773621,0.9820293188095093,partial
es_ser2_072,LaBSE,0.9444409608840942,0.9404976963996887,0.9444409608840942,0.9404976963996887,0.9981902241706848,1.0000001192092896,partial
es_ser2_073,LaBSE,0.9136166572570801,0.9150161743164062,0.9136166572570801,0.9150161743164062,0.9977195858955383,1.0000001192092896,partial
es_ser2_074,LaBSE,0.896544873714447,0.8814822435379028,0.896544873714447,0.8814822435379028,0.9927223324775696,1.0,partial
