triplet_id,language,category,flattening,model,condition,sim_anchor_near,sim_anchor_far,cos_gap,correct
es_ser2_030,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.9877307415008545,1.0000001192092896,-0.012269377708435059,0
es_ser2_031,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.9718737602233887,1.0,-0.028126239776611328,0
es_ser2_032,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.9905757308006287,1.0000001192092896,-0.009424388408660889,0
es_ser2_033,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.982316255569458,0.991020917892456,-0.008704662322998047,0
es_ser2_034,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.9851707220077515,1.0,-0.014829277992248535,0
es_ser2_036,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.974839448928833,1.0,-0.025160551071166992,0
es_ser2_037,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.9861737489700317,1.0000001192092896,-0.013826370239257812,0
es_ser2_038,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.9854775667190552,1.0000001192092896,-0.014522552490234375,0
es_ser2_039,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.9901933670043945,1.0,-0.009806632995605469,0
es_ser2_040,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.9929916858673096,1.0,-0.00700831413269043,0
es_ser2_041,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.985065758228302,1.0,-0.014934241771697998,0
es_ser2_042,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.9924502372741699,1.0000001192092896,-0.007549881935119629,0
es_ser2_043,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.9920185208320618,1.0,-0.007981479167938232,0
es_ser2_044,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.970649003982544,1.0,-0.029350996017456055,0
es_ser2_045,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.9880008697509766,1.0,-0.011999130249023438,0
es_ser2_046,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.9546098709106445,1.0,-0.04539012908935547,0
es_ser2_047,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.9948770999908447,0.9856133460998535,0.009263753890991211,1
es_ser2_048,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.9823203086853027,1.0000001192092896,-0.017679810523986816,0
es_ser2_049,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.9735888242721558,1.0000001192092896,-0.02641129493713379,0
es_ser2_050,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.9748998880386353,1.0,-0.025100111961364746,0
es_ser2_052,spanish,ser_vs_estar,partial,E5-multi,english_pivot,1.0,0.9875315427780151,0.012468457221984863,1
es_ser2_053,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.9749902486801147,0.9176609516143799,0.05732929706573486,1
es_ser2_054,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.9773471355438232,0.9427214860916138,0.03462564945220947,1
es_ser2_055,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.9883052706718445,1.0,-0.011694729328155518,0
es_ser2_056,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.9609139561653137,1.0,-0.03908604383468628,0
es_ser2_057,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.9715961217880249,1.0000001192092896,-0.02840399742126465,0
es_ser2_058,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.9782049655914307,1.0,-0.021795034408569336,0
es_ser2_060,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.984760046005249,1.0,-0.015239953994750977,0
es_ser2_061,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.9796810150146484,1.0,-0.020318984985351562,0
es_ser2_062,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.9888402223587036,1.0,-0.011159777641296387,0
es_ser2_063,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.981192946434021,1.0,-0.018807053565979004,0
es_ser2_064,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.9934916496276855,1.0,-0.006508350372314453,0
es_ser2_065,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.9896997213363647,1.0,-0.010300278663635254,0
es_ser2_066,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.9921579360961914,1.0000001192092896,-0.007842183113098145,0
es_ser2_067,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.9836617112159729,0.9379521608352661,0.04570955038070679,1
es_ser2_068,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.9880042672157288,0.9888131618499756,-0.0008088946342468262,0
es_ser2_069,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.9802403450012207,0.9277400374412537,0.05250030755996704,1
es_ser2_070,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.9828224182128906,0.9521535038948059,0.030668914318084717,1
es_ser2_071,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.9634753465652466,0.947283148765564,0.016192197799682617,1
es_ser2_072,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.988709568977356,1.0000001192092896,-0.011290550231933594,0
es_ser2_073,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.9925958514213562,1.0,-0.007404148578643799,0
es_ser2_074,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.9844251871109009,1.0,-0.015574812889099121,0
es_ser2_075,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.9874510765075684,1.0,-0.01254892349243164,0
es_ser2_076,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.9773917198181152,1.0,-0.022608280181884766,0
es_ser2_077,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.9861519932746887,1.0000001192092896,-0.01384812593460083,0
es_ser2_078,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.991197943687439,0.9787195920944214,0.012478351593017578,1
es_ser2_079,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.9889549612998962,0.9588507413864136,0.030104219913482666,1
es_ser2_080,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.984724760055542,1.0,-0.015275239944458008,0
es_ser2_081,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.9812166094779968,1.0,-0.018783390522003174,0
es_ser2_083,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.9824968576431274,0.9398998022079468,0.042597055435180664,1
es_ser2_084,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.9643369913101196,0.9578496217727661,0.006487369537353516,1
es_ser2_085,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.9876090288162231,0.871907114982605,0.11570191383361816,1
es_ser2_087,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.9848333597183228,0.9999998807907104,-0.015166521072387695,0
es_ser2_088,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.9932257533073425,0.9189100861549377,0.07431566715240479,1
es_ser2_089,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.9858222603797913,0.946750283241272,0.03907197713851929,1
es_ser2_090,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.9901641607284546,1.0,-0.00983583927154541,0
es_ser2_091,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.9853199124336243,0.9887285232543945,-0.0034086108207702637,0
es_ser2_093,spanish,ser_vs_estar,partial,E5-multi,english_pivot,1.0000001192092896,0.9816311597824097,0.018368959426879883,1
es_ser2_095,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.9464477300643921,0.9586492776870728,-0.012201547622680664,0
es_ser2_097,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.9874904155731201,1.0,-0.012509584426879883,0
es_ser2_099,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.9866693615913391,1.0,-0.013330638408660889,0
es_ser2_101,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.9943444728851318,0.9132757186889648,0.08106875419616699,1
es_ser2_102,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.9751783609390259,0.995184063911438,-0.02000570297241211,0
es_ser2_103,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.9962145686149597,0.9418528079986572,0.05436176061630249,1
es_ser2_105,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.9877761602401733,1.0,-0.01222383975982666,0
es_ser2_106,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.9782620072364807,1.0000001192092896,-0.021738111972808838,0
es_ser2_107,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.9614355564117432,1.0,-0.038564443588256836,0
es_ser2_108,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.9848823547363281,1.000000238418579,-0.015117883682250977,0
es_ser2_109,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.9766766428947449,1.0,-0.023323357105255127,0
es_ser2_110,spanish,ser_vs_estar,partial,E5-multi,english_pivot,0.9813942909240723,1.0,-0.018605709075927734,0
es_for2_001,spanish,formality,strong,E5-multi,english_pivot,0.9648074507713318,1.0000001192092896,-0.035192668437957764,0
es_for2_002,spanish,formality,strong,E5-multi,english_pivot,0.9818452000617981,1.0000001192092896,-0.018154919147491455,0
es_for2_003,spanish,formality,strong,E5-multi,english_pivot,0.9529595375061035,1.0,-0.047040462493896484,0
es_for2_004,spanish,formality,strong,E5-multi,english_pivot,0.9211674928665161,1.0,-0.07883250713348389,0
es_for2_005,spanish,formality,strong,E5-multi,english_pivot,0.9653076529502869,1.0,-0.034692347049713135,0
es_for2_006,spanish,formality,strong,E5-multi,english_pivot,0.9502897262573242,1.0,-0.04971027374267578,0
es_for2_007,spanish,formality,strong,E5-multi,english_pivot,1.0000001192092896,1.0000001192092896,0.0,0
es_for2_008,spanish,formality,strong,E5-multi,english_pivot,0.9573426842689514,1.0,-0.042657315731048584,0
es_for2_009,spanish,formality,strong,E5-multi,english_pivot,0.9815317988395691,1.0,-0.018468201160430908,0
es_for2_010,spanish,formality,strong,E5-multi,english_pivot,0.9844287633895874,1.0000001192092896,-0.015571355819702148,0
es_for2_011,spanish,formality,strong,E5-multi,english_pivot,0.9814079999923706,1.0,-0.018592000007629395,0
es_for2_012,spanish,formality,strong,E5-multi,english_pivot,0.940966010093689,1.0,-0.059033989906311035,0
es_for2_013,spanish,formality,strong,E5-multi,english_pivot,0.9706344604492188,1.0,-0.02936553955078125,0
es_for2_014,spanish,formality,strong,E5-multi,english_pivot,0.9938873052597046,1.0000001192092896,-0.006112813949584961,0
es_for2_015,spanish,formality,strong,E5-multi,english_pivot,0.9299384355545044,1.0000001192092896,-0.07006168365478516,0
es_for2_016,spanish,formality,strong,E5-multi,english_pivot,0.9611881971359253,1.0,-0.03881180286407471,0
es_for2_017,spanish,formality,strong,E5-multi,english_pivot,0.9810638427734375,1.000000238418579,-0.0189363956451416,0
es_for2_018,spanish,formality,strong,E5-multi,english_pivot,0.9367765188217163,1.0,-0.06322348117828369,0
es_for2_019,spanish,formality,strong,E5-multi,english_pivot,0.9527785778045654,1.0000001192092896,-0.04722154140472412,0
es_for2_020,spanish,formality,strong,E5-multi,english_pivot,0.9128900766372681,1.0,-0.08710992336273193,0
es_for2_021,spanish,formality,strong,E5-multi,english_pivot,0.9076380133628845,1.0,-0.09236198663711548,0
es_for2_022,spanish,formality,strong,E5-multi,english_pivot,0.9097514152526855,1.0,-0.09024858474731445,0
es_for2_023,spanish,formality,strong,E5-multi,english_pivot,0.9586714506149292,1.0,-0.0413285493850708,0
es_for2_024,spanish,formality,strong,E5-multi,english_pivot,0.9957426190376282,1.000000238418579,-0.004257619380950928,0
es_for2_025,spanish,formality,strong,E5-multi,english_pivot,0.9941899180412292,1.0000001192092896,-0.005810201168060303,0
es_for2_026,spanish,formality,strong,E5-multi,english_pivot,0.9784680604934692,1.0,-0.02153193950653076,0
es_for2_028,spanish,formality,strong,E5-multi,english_pivot,0.9737588763237,1.0,-0.02624112367630005,0
es_for2_029,spanish,formality,strong,E5-multi,english_pivot,1.0,1.0,0.0,0
es_for2_031,spanish,formality,strong,E5-multi,english_pivot,1.0,1.0,0.0,0
es_for2_032,spanish,formality,strong,E5-multi,english_pivot,0.9596384763717651,1.0000001192092896,-0.040361642837524414,0
es_for2_033,spanish,formality,strong,E5-multi,english_pivot,1.0000001192092896,1.0000001192092896,0.0,0
es_for2_034,spanish,formality,strong,E5-multi,english_pivot,1.0,1.0,0.0,0
es_for2_036,spanish,formality,strong,E5-multi,english_pivot,0.9742180109024048,1.0,-0.025781989097595215,0
es_for2_037,spanish,formality,strong,E5-multi,english_pivot,0.9961622953414917,1.0,-0.0038377046585083008,0
es_for2_039,spanish,formality,strong,E5-multi,english_pivot,0.9893799424171448,1.0000001192092896,-0.010620176792144775,0
es_for2_040,spanish,formality,strong,E5-multi,english_pivot,0.9999999403953552,0.9999999403953552,0.0,0
es_for2_041,spanish,formality,strong,E5-multi,english_pivot,1.0,1.0000001192092896,-1.1920928955078125e-07,0
es_for2_042,spanish,formality,strong,E5-multi,english_pivot,1.0,1.0,0.0,0
es_for2_043,spanish,formality,strong,E5-multi,english_pivot,0.9982826113700867,1.0000001192092896,-0.0017175078392028809,0
es_for2_044,spanish,formality,strong,E5-multi,english_pivot,0.9828215837478638,1.0000001192092896,-0.01717853546142578,0
es_for2_045,spanish,formality,strong,E5-multi,english_pivot,0.9877443313598633,1.0,-0.012255668640136719,0
es_for2_047,spanish,formality,strong,E5-multi,english_pivot,1.0,1.0,0.0,0
es_for2_048,spanish,formality,strong,E5-multi,english_pivot,0.9686794281005859,1.0000001192092896,-0.03132069110870361,0
es_for2_049,spanish,formality,strong,E5-multi,english_pivot,0.9671550989151001,1.0,-0.0328449010848999,0
es_for2_050,spanish,formality,strong,E5-multi,english_pivot,0.9798954129219055,1.0,-0.020104587078094482,0
es_for2_051,spanish,formality,strong,E5-multi,english_pivot,1.0000001192092896,1.0,1.1920928955078125e-07,1
es_for2_052,spanish,formality,strong,E5-multi,english_pivot,0.9883224964141846,1.0000001192092896,-0.01167762279510498,0
es_for2_053,spanish,formality,strong,E5-multi,english_pivot,0.9883266091346741,1.0,-0.011673390865325928,0
es_for2_054,spanish,formality,strong,E5-multi,english_pivot,0.9788426160812378,1.0,-0.021157383918762207,0
es_for2_055,spanish,formality,strong,E5-multi,english_pivot,1.0,1.0,0.0,0
es_for2_056,spanish,formality,strong,E5-multi,english_pivot,1.0000001192092896,1.0000001192092896,0.0,0
es_for2_057,spanish,formality,strong,E5-multi,english_pivot,0.963004469871521,1.0000001192092896,-0.036995649337768555,0
es_for2_058,spanish,formality,strong,E5-multi,english_pivot,0.9869741797447205,1.0000001192092896,-0.013025939464569092,0
es_for2_059,spanish,formality,strong,E5-multi,english_pivot,0.9556894302368164,1.0000001192092896,-0.044310688972473145,0
es_for2_060,spanish,formality,strong,E5-multi,english_pivot,0.9914031028747559,0.9999998807907104,-0.00859677791595459,0
es_for2_061,spanish,formality,strong,E5-multi,english_pivot,1.0,1.0,0.0,0
es_for2_062,spanish,formality,strong,E5-multi,english_pivot,0.9780979156494141,1.0,-0.021902084350585938,0
es_for2_063,spanish,formality,strong,E5-multi,english_pivot,0.9810225367546082,1.0000001192092896,-0.018977582454681396,0
es_for2_064,spanish,formality,strong,E5-multi,english_pivot,0.9585005640983582,1.0000001192092896,-0.041499555110931396,0
es_for2_065,spanish,formality,strong,E5-multi,english_pivot,0.9893801212310791,0.9999999403953552,-0.010619819164276123,0
es_for2_066,spanish,formality,strong,E5-multi,english_pivot,0.9778845310211182,1.0,-0.022115468978881836,0
es_for2_067,spanish,formality,strong,E5-multi,english_pivot,0.9994712471961975,1.000000238418579,-0.0005289912223815918,0
es_gen2_001,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9307754635810852,1.0000001192092896,-0.06922465562820435,0
es_gen2_002,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9682905673980713,1.0,-0.03170943260192871,0
es_gen2_003,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9348316788673401,1.0,-0.06516832113265991,0
es_gen2_004,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.963546872138977,1.0,-0.03645312786102295,0
es_gen2_005,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9789531230926514,1.0,-0.021046876907348633,0
es_gen2_006,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9416104555130005,1.000000238418579,-0.05838978290557861,0
es_gen2_007,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9336532354354858,1.0,-0.06634676456451416,0
es_gen2_008,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.944459080696106,1.0,-0.05554091930389404,0
es_gen2_009,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.973422646522522,1.0,-0.026577353477478027,0
es_gen2_010,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9750630855560303,1.0000001192092896,-0.024937033653259277,0
es_gen2_012,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9440445899963379,1.0,-0.05595541000366211,0
es_gen2_013,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9341168403625488,1.0,-0.06588315963745117,0
es_gen2_015,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9527007341384888,1.0,-0.04729926586151123,0
es_gen2_016,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9693394899368286,1.0,-0.030660510063171387,0
es_gen2_017,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9489723443984985,1.000000238418579,-0.051027894020080566,0
es_gen2_018,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9817197322845459,1.0,-0.0182802677154541,0
es_gen2_020,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9804083108901978,1.0000001192092896,-0.019591808319091797,0
es_gen2_021,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9343904256820679,1.0000001192092896,-0.06560969352722168,0
es_gen2_022,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9694167971611023,1.000000238418579,-0.030583441257476807,0
es_gen2_023,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.8841006755828857,1.0,-0.11589932441711426,0
es_gen2_024,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9216843843460083,1.0000001192092896,-0.07831573486328125,0
es_gen2_026,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9663563966751099,1.0,-0.03364360332489014,0
es_gen2_027,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9350180625915527,1.0000001192092896,-0.06498205661773682,0
es_gen2_028,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9783428311347961,1.000000238418579,-0.02165740728378296,0
es_gen2_030,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9422639608383179,1.0000001192092896,-0.05773615837097168,0
es_gen2_032,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9801416397094727,1.0000001192092896,-0.019858479499816895,0
es_gen2_033,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.980286180973053,1.0,-0.01971381902694702,0
es_gen2_034,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9276970624923706,1.0000001192092896,-0.07230305671691895,0
es_gen2_035,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9338760375976562,1.0000001192092896,-0.0661240816116333,0
es_gen2_036,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9531525373458862,1.0000001192092896,-0.04684758186340332,0
es_gen2_037,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9773223996162415,1.0,-0.022677600383758545,0
es_gen2_038,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9231394529342651,1.0,-0.07686054706573486,0
es_gen2_039,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9124565720558167,1.0,-0.08754342794418335,0
es_gen2_040,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.944459080696106,1.0,-0.05554091930389404,0
es_gen2_041,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.8909109830856323,1.0,-0.10908901691436768,0
es_gen2_042,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9521430730819702,1.0,-0.047856926918029785,0
es_gen2_044,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9473218321800232,1.0,-0.05267816781997681,0
es_gen2_046,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9167176485061646,1.0,-0.08328235149383545,0
es_gen2_047,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9663749933242798,1.0000001192092896,-0.033625125885009766,0
es_gen2_048,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9452333450317383,1.0000001192092896,-0.05476677417755127,0
es_gen2_050,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9808515310287476,1.0000001192092896,-0.019148588180541992,0
es_gen2_051,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.982070803642273,1.0000001192092896,-0.0179293155670166,0
es_gen2_052,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9697755575180054,1.0,-0.03022444248199463,0
es_gen2_054,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9275990128517151,1.0000001192092896,-0.07240110635757446,0
es_gen2_055,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9803191423416138,1.0000001192092896,-0.01968097686767578,0
es_gen2_056,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9318819642066956,1.0,-0.06811803579330444,0
es_gen2_057,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9582479000091553,0.9999999403953552,-0.04175204038619995,0
es_gen2_059,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9497308731079102,1.000000238418579,-0.050269365310668945,0
es_gen2_060,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9359638094902039,1.0,-0.06403619050979614,0
es_gen2_061,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9435886144638062,1.0,-0.05641138553619385,0
es_gen2_062,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9619625806808472,1.0,-0.03803741931915283,0
es_gen2_063,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9766584634780884,1.0000001192092896,-0.023341655731201172,0
es_gen2_064,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9556598663330078,1.0000001192092896,-0.04434025287628174,0
es_gen2_066,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9211508631706238,1.0000001192092896,-0.07884925603866577,0
es_gen2_067,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.959284782409668,1.0,-0.04071521759033203,0
es_gen2_068,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9368358850479126,1.0,-0.0631641149520874,0
es_gen2_069,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9333176612854004,1.0000001192092896,-0.06668245792388916,0
es_gen2_071,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.8839408159255981,1.0000001192092896,-0.1160593032836914,0
es_gen2_072,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9631498456001282,1.0000001192092896,-0.03685027360916138,0
es_gen2_073,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9776280522346497,0.9999999403953552,-0.022371888160705566,0
es_gen2_074,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9655184149742126,1.0,-0.034481585025787354,0
es_gen2_075,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9517288208007812,1.0000001192092896,-0.0482712984085083,0
es_gen2_076,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9444147348403931,1.0000001192092896,-0.055585384368896484,0
es_gen2_077,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9335120916366577,1.000000238418579,-0.06648814678192139,0
es_gen2_079,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9801071882247925,1.0,-0.01989281177520752,0
es_gen2_081,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9340715408325195,1.0,-0.06592845916748047,0
es_gen2_082,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9673555493354797,1.0000001192092896,-0.032644569873809814,0
es_gen2_083,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9794872999191284,1.0000001192092896,-0.020512819290161133,0
es_gen2_084,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9476246237754822,1.0,-0.05237537622451782,0
es_gen2_085,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9571082592010498,1.0,-0.042891740798950195,0
es_gen2_086,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.95729660987854,1.0,-0.04270339012145996,0
es_gen2_087,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9126127362251282,1.0000001192092896,-0.08738738298416138,0
es_gen2_090,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9620587825775146,1.0,-0.03794121742248535,0
es_gen2_091,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9806888103485107,1.0000001192092896,-0.01931130886077881,0
es_gen2_092,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9732761979103088,1.0000001192092896,-0.026723921298980713,0
es_gen2_093,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.942578136920929,1.0000001192092896,-0.057421982288360596,0
es_gen2_094,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9476158618927002,1.0000001192092896,-0.052384257316589355,0
es_gen2_097,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9517072439193726,1.0,-0.04829275608062744,0
es_gen2_098,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9946483373641968,1.0,-0.005351662635803223,0
es_gen2_099,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9519672989845276,1.0000001192092896,-0.04803282022476196,0
es_gen2_100,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9720737338066101,1.0,-0.027926266193389893,0
es_gen2_101,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9677215814590454,0.9999999403953552,-0.032278358936309814,0
es_gen2_102,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9800332188606262,1.0,-0.01996678113937378,0
es_gen2_105,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9390889406204224,0.9999999403953552,-0.06091099977493286,0
es_gen2_107,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9693275690078735,1.0000001192092896,-0.030672550201416016,0
es_gen2_108,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9641616344451904,1.0000001192092896,-0.03583848476409912,0
es_gen2_110,spanish,gender_agreement_adjectives,strong,E5-multi,english_pivot,0.9778050780296326,1.0,-0.02219492197036743,0
hi_kin_001,hindi,kinship_paternal_maternal,strong,E5-large,native,0.9969247579574585,0.9765573740005493,0.02036738395690918,1
hi_kin_002,hindi,kinship_paternal_maternal,strong,E5-large,native,0.9964419007301331,0.9840347170829773,0.012407183647155762,1
hi_kin_003,hindi,kinship_paternal_maternal,strong,E5-large,native,0.9969861507415771,0.9458889961242676,0.05109715461730957,1
hi_kin_004,hindi,kinship_paternal_maternal,strong,E5-large,native,0.9991074204444885,0.9824085235595703,0.016698896884918213,1
hi_kin_005,hindi,kinship_paternal_maternal,strong,E5-large,native,0.9943110346794128,0.968329906463623,0.025981128215789795,1
